,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
about,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.03664122021421259,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.04364444629759904,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.03345127517200729,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.08062010406958169,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.04046796077751138,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.019742772465746582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.028447645434352138,0.09079167132459771,0.09079167132459771,0.09079167132459771,0.09079167132459771,0.09079167132459771,0.09079167132459771,0.09079167132459771,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.058407814082957456,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.032534858229938055,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.1549764633086554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.04266729129819642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.06469269406464682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03196137806159889,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.03714672715196249,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.021454558530362235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.040379069322961265,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.03201797725497831,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.019312124650262018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.06189558381062631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.08217644516934952,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.11194678465386292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0730109085031811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.1696914498671698,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.040339039625269545,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.02843957262200868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.09888744886459436,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.03248632079353052,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.04593061914681481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.09219004026122089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.04292961946754417,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.02162394336621264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
according,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.045486478476558116,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.05418029627645952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.05023700128257387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.05656788261536012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056638478866206224,0.056638478866206224,0.056638478866206224,0.056638478866206224,0.056638478866206224,0.056638478866206224,0.056638478866206224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.08030962994569457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.01608317726196844,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.02506332563332452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.02397410722419164,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.04562810624863705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.10201399087211054,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.03970598437582042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.09742623227188257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.10591481400379794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.05261102645854559,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.0403285786586418,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.08552753321351733,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.18021489386942577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.10658581785766229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11535471613394657,0.11535471613394657,0.11535471613394657,0.11535471613394657,0.11535471613394657,0.11535471613394657,0.11535471613394657
after,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.06158686652263523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.040917999013839704,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.06272318063868634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.01896997349783547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.042721150014751436,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.13335267446077295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.1095182128214311,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.015251210748448136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028516310438360584,0.028516310438360584,0.028516310438360584,0.028516310438360584,0.028516310438360584,0.028516310438360584,0.028516310438360584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.008000377282178308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.05299695671801952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.2487967544342625,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.02996476635510451,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06965237843125026,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.06034290815388498,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.07287794381780421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.015008914912232673,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.018105705637925386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.054454987832057364,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.019260730675057694,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.029986721025725672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.017112488160361025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.10606060514514008,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.025212719656640823,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.05332593276892554,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06770373594965133,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.06622142724368951,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.030456916170479353,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.02153067787983146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.19542020083033113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.0292114826305336,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.09337683049857304,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.04024782706738382,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.040546212331381525,0.012445442044956078,0.012445442044956078,0.012445442044956078,0.012445442044956078,0.012445442044956078,0.012445442044956078,0.012445442044956078
